lat,lon,lprice,rooms,area,floor,total_floors,house_type,condition
56.9581924,24.1306619,11.91839057,3,91,4,6,2,3
56.9581924,24.1306619,12.08828523,4,124,4,5,2,3
56.95822195,24.29356955,10.91508846,3,60,3,5,6,3
56.9582325,24.1215352,11.62625415,3,83,3,6,2,3
56.95828335,24.17291053,10.89673933,2,50,6,9,3,3
56.95828335,24.17291053,10.96819829,3,63,4,9,3,3
56.95828335,24.17291053,10.95080655,2,50,5,9,3,3
56.958294,24.1213478,12.77987307,5,169,4,6,2,3
56.9583184,24.1272766,11.73165931,4,112,2,5,2,3
56.9583571,24.1252547,12.50617724,4,146,6,6,2,3
56.9583571,24.1252547,12.94800999,5,207.4,4,6,2,3
56.9583699,24.1789809,11.35040654,3,75,5,12,3,3
56.9583699,24.1789809,10.69194491,1,49,11,16,3,3
56.95845485,24.06939191,10.22194128,1,21,7,9,6,3
56.9584558,24.0028561,10.62132735,2,50,3,5,3,3
56.9584765,24.1461519,9.798127037,1,25,2,5,6,1
56.9584801,24.1222427,12.86099861,4,171,4,6,2,3
56.958482,24.116859,11.98125269,3,78,4,6,2,3
56.958482,24.116859,12.02479055,3,77.6,5,6,2,3
56.958482,24.116859,11.98125269,3,78,3,6,2,3
56.958482,24.116859,11.98042596,3,77,4,6,2,3
56.958482,24.116859,11.98125269,3,78.3,4,6,2,3
56.958482,24.116859,12.02479055,3,78,5,6,6,3
56.958482,24.116859,11.98042596,3,78,4,6,2,3
56.9585108,24.12289782,12.34583459,3,104,6,6,6,3
56.95853595,24.14950777,9.45720045,1,20,1,2,5,1
56.95855255,24.17531633,10.99373159,2,50,4,9,3,3
56.95855255,24.17531633,11.15482093,4,75,6,9,3,3
56.95855255,24.17531633,11.02679245,3,64,1,9,3,3
56.9586159,24.10666655,12.89921983,4,127,2,5,2,3
56.95863035,24.0622605,10.54534144,2,41,3,3,2,3
56.95864045,24.00466907,10.81777628,3,64,1,9,3,3
56.95867065,24.29116952,10.22194128,1,35,2,5,1,3
56.9586743,24.1667048,11.23848862,3,64,5,9,3,3
56.95868265,24.24143539,11.81303006,3,83.3,3,4,3,3
56.9586919,24.11734185,12.01370075,3,66,5,7,4,3
56.9586919,24.11734185,12.1281111,3,65,4,7,1,3
56.9586919,24.11734185,13.00582956,5,153,4,7,1,3
56.9586919,24.11734185,12.76568843,4,105,5,7,4,3
56.95884165,24.04820195,10.8036489,3,59,1,5,3,3
56.9588802,24.14942583,10.51867319,2,40,1,4,2,3
56.9589017,24.1144608,11.76756768,3,75,1,4,6,3
56.95892215,24.10961051,12.6469049,6,168,2,5,2,3
56.95892215,24.10961051,13.08154138,5,173,4,5,2,3
56.95894965,24.24396526,11.01862914,3,64,4,5,6,3
56.9589644,24.1081412,11.99535161,3,73,5,5,6,3
56.9589644,24.1081412,11.95761129,3,74,4,5,2,3
56.9589644,24.1081412,11.8493977,2,65,5,5,2,3
56.9590306,24.01388704,11.89818787,2,94,13,24,2,3
56.9590306,24.01388704,11.97035031,3,86,5,22,3,3
56.9590306,24.01388704,11.89818787,3,112,21,24,2,3
56.9590306,24.01388704,11.41861479,2,54,17,24,3,3
56.9590306,24.01388704,12.10071213,3,95,8,24,2,3
56.9590306,24.01388704,12.30138283,3,170,23,24,1,3
56.9590306,24.01388704,11.89818787,3,110,21,24,3,3
56.9590376,24.00269676,11.08980542,3,63,1,9,3,3
56.95911535,24.00954418,10.86856845,3,62,1,9,3,3
56.95911535,24.00954418,11.06663836,3,65,6,9,3,3
56.95911955,24.1175834,11.65268741,2,43,3,7,1,3
56.9591346,24.18349509,11.15482093,3,65,3,9,3,3
56.9591583,24.10267411,12.20607265,2,72,5,6,2,3
56.9591645,24.1274612,11.87756858,4,139,6,7,2,3
56.9591749,24.1222544,11.83500896,3,70,5,6,6,3
56.95922675,24.18208702,10.92052819,2,49,4,9,3,3
56.95922675,24.18208702,11.08214255,4,74,1,9,3,3
56.95924615,24.0038878,10.88743693,2,50,3,9,3,3
56.95924615,24.0038878,10.66429338,1,31.6,2,9,3,3
56.95924805,24.05520227,11.45105006,3,65,5,5,2,3
56.95924805,24.05520227,11.44196638,3,62,5,5,2,3
56.95924805,24.05520227,11.66992921,3,85,5,5,2,3
56.95924805,24.05520227,11.3736634,2,58,5,5,2,3
56.9592539,24.100972,11.05089001,1,27,1,5,2,3
56.95926715,24.12276008,12.20356952,4,89,2,6,4,3
56.95927905,24.00744534,10.84933709,3,67,5,5,3,3
56.9592805,24.1128099,11.9511804,4,90,5,7,2,3
56.9593385,24.06050454,11.14186178,3,80,1,3,6,3
56.9593644,24.29816965,10.53209621,2,42,2,2,5,3
56.95944105,24.16663604,11.3736634,2,48,4,5,3,3
56.9594596,24.0997431,12.01370075,3,74,3,5,2,3
56.9594596,24.0997431,12.12269104,3,78,3,5,6,3
56.9594676,24.115743,12.03646986,3,87,2,5,2,3
56.9594676,24.115743,12.03171926,3,86,1,5,2,3
56.95954305,24.11287408,11.82041016,3,82,3,6,2,3
56.95954305,24.11287408,11.40645322,2,35,2,5,2,3
56.9595849,24.07986512,12.3883942,2,72,1,3,2,3
56.9595849,24.07986512,12.32385568,2,70,1,3,2,3
56.9596205,24.1190117,11.37939407,1,44,2,5,2,3
56.9596205,24.1190117,11.35627165,1,44,2,5,2,3
56.9596279,24.1079909,12.32163099,3,94,2,7,2,3
56.9596279,24.1079909,11.99535161,2,57,5,7,2,3
56.95966275,24.17849662,11.08214255,3,62,7,9,3,3
56.9596689,24.11637228,13.03898177,6,224,6,7,1,3
56.9597157,24.10035026,12.10071213,3,67,5,5,2,3
56.95975045,24.01069307,10.88743693,3,61,5,9,3,3
56.95979295,24.23773255,10.89673933,3,64,2,9,3,3
56.9597946,24.0121597,11.73606902,4,74,2,18,3,3
56.9598383,24.1137052,12.3779229,3,100,2,6,2,3
56.9598704,24.15070617,11.60367983,3,69,5,5,6,3
56.9599049,24.11005571,11.68687877,3,60,2,4,2,3
56.9599542,24.1248268,10.23602348,5,83,1,2,5,1
56.9599542,24.1248268,9.67344526,2,36,2,2,5,1
56.9599606,24.1209763,12.2010601,4,138,3,5,2,3
56.9599606,24.1209763,11.7745202,3,99,4,4,6,3
56.9599606,24.1209763,12.2010601,5,137,3,5,2,3
56.9599631,24.1017027,12.46071486,5,225,5,6,2,3
56.95996775,24.2349046,11.05089001,3,74,3,16,3,3
56.95996775,24.2349046,11.22524339,3,75,7,16,3,3
56.9599931,24.1244665,12.44901882,5,143,3,5,2,3
56.9599982,24.08113853,10.73639668,1,33,1,1,6,3
56.9600138,24.14174677,11.35977429,2,60,5,5,2,3
56.9600412,24.1003337,12.7367009,3,90,3,6,2,3
56.9600455,24.09976264,11.50791292,3,73,1,5,6,3
56.9600729,24.18609287,10.91508846,2,48,3,9,3,3
56.9600729,24.18609287,10.91508846,2,48.3,5,9,3,3
56.9601343,24.17653882,11.03488966,3,64,7,9,3,3
56.960182,24.1473114,10.02127059,1,27,2,5,6,3
56.9601831,24.1809678,10.41930072,1,32,4,5,1,3
56.9601831,24.1809678,10.49127422,1,32,4,5,1,3
56.96023005,24.19175207,11.45105006,2,62,2,8,3,3
56.96027135,24.05970349,10.75790288,2,55,5,5,6,3
56.960378,24.1197764,12.25486281,4,94,3,7,2,3
56.960378,24.1197764,12.1281111,3,93,7,7,2,3
56.960378,24.1197764,12.20607265,3,88,3,6,2,3
56.960378,24.1197764,11.81303006,3,84,5,7,2,3
56.96041605,23.9995864,10.90870449,2,49,3,5,3,3
56.960424,24.1732897,11.46163217,4,93,6,9,3,3
56.960424,24.1732897,11.45952469,4,97,5,9,1,3
56.9604259,24.201209,10.25414442,1,29,4,5,3,3
56.9604259,24.201209,10.83958091,3,66,4,5,3,3
56.9604259,24.201209,10.79957558,3,60,1,5,3,3
56.9604259,24.201209,10.83565163,3,60,5,5,3,3
56.9604259,24.201209,10.5941316,2,40,3,5,3,3
56.96043465,24.17048602,10.68051622,1,46,6,9,3,3
56.96043465,24.17048602,11.08214255,3,80,4,9,3,3
56.96044135,24.23244412,11.28978191,4,76,6,9,3,3
56.9604512,24.05590486,11.74085753,3,68.1,2,3,3,3
56.96045345,24.1867068,11.15625052,4,77,4,9,3,3
56.9604932,24.19255198,11.93688516,4,83,5,8,3,3
56.9605146,24.1149201,12.66032792,4,101,4,6,2,3
56.96051595,24.02063585,10.99373159,2,53,1,16,6,3
56.96052845,24.23381273,11.12726298,4,78,5,9,3,3
56.96052845,24.23381273,10.79957558,2,50,1,9,3,3
56.9605352,24.027318,11.13895902,3,54,5,1,3,3
56.9605352,24.027318,10.82556153,2,50,5,5,3,3
56.9605444,24.1100298,11.91505167,2,46,5,6,2,3
56.9605444,24.1100298,12.07254125,4,107,3,5,2,3
56.96054545,24.01938585,12.02574909,4,124,11,13,6,3
56.96056895,24.0228425,10.96819829,3,67,2,5,3,1
56.96056895,24.0228425,11.12726298,3,54,4,5,3,3
56.96065105,24.18333277,11.12726298,3,62,5,5,3,1
56.96065105,24.18333277,11.12726298,3,62,5,5,3,3
56.9606804,24.08183636,12.67607627,3,104,2,2,2,3
56.9606804,24.08183636,12.61153775,3,100,1,3,2,3
56.9606804,24.08183636,12.76568843,3,140,3,3,2,3
56.9606804,24.08183636,12.70684793,3,99,2,3,2,3
56.9606806,24.1003622,11.58058411,2,53,5,6,1,3
56.9606806,24.1003622,11.90496755,3,75,3,6,6,3
56.9606867,24.1035085,12.05524976,4,110,2,6,2,3
56.9607141,24.18195212,10.46310334,2,37.6,2,5,3,3
56.9607232,24.09980681,12.70684793,6,230,5,6,2,3
56.9607411,24.1497716,10.71219307,2,29,3,7,2,3
56.9607411,24.1497716,11.35040654,3,72.4,2,6,6,3
56.9607411,24.1497716,10.46310334,1,20,3,5,2,3
56.9607613,24.13265838,12.25486281,4,145,4,5,2,3
56.9607718,24.1805676,10.34174248,1,29,4,5,1,3
56.9607774,24.1360568,11.81303006,3,73,4,4,2,3
56.9607774,24.1360568,11.40756495,2,52,3,4,2,3
56.9608406,24.08176479,13.01700286,3,130,4,4,2,3
56.9608406,24.08176479,12.46843691,3,79,1,4,2,3
56.9608406,24.08176479,12.46843691,3,80,2,4,2,3
56.9608406,24.08176479,12.4874851,3,79,1,4,2,3
56.9608459,24.01209929,10.95954023,2,50,8,9,3,3
56.9608672,24.13805112,11.26446411,3,62,2,5,2,3
56.960897,24.1318215,11.84222921,5,111.2,5,6,2,3
56.9609027,24.19103095,10.68051622,2,45,5,5,3,3
56.960931,24.23649755,11.22524339,4,77,5,9,3,3
56.9609321,24.23268773,10.91326863,3,63,9,9,3,3
56.9609582,24.18706291,11.08214255,4,73,1,9,3,3
56.9609582,24.18706291,10.98359637,3,61,4,9,3,3
56.9610245,24.1085131,11.28978191,2,48,4,4,2,3
56.9610331,24.0074651,10.54270639,2,49,1,5,3,3
56.96104425,24.09965576,12.4292162,2,70,5,6,2,3
56.96104425,24.09965576,13.16158409,5,178,4,6,2,3
56.9610476,24.14936949,12.1281111,4,169.9,6,6,1,3
56.96112105,24.0182168,11.38509209,2,60,2,17,2,3
56.96112105,24.0182168,11.75978554,3,101,4,18,1,3
56.96112105,24.0182168,11.40645322,2,67,5,18,3,3
56.96112105,24.0182168,11.46163217,2,64,10,18,3,3
56.96112105,24.0182168,11.66992921,3,81.8,5,18,1,3
56.96112105,24.0182168,11.4019939,2,64,6,18,1,3
56.96112105,24.0182168,11.33857208,2,106,1,17,2,3
56.9612002,24.10753941,12.32385568,3,77,3,4,2,3
56.9612002,24.10753941,12.49874226,3,103,1,4,2,3
56.9612002,24.10753941,12.53896706,4,96,3,4,2,3
56.9612002,24.10753941,11.95761129,2,56,1,4,2,3
56.9612002,24.10753941,12.4292162,4,97,2,4,2,3
56.9612002,24.10753941,11.22524339,2,34,2,4,2,3
56.9612457,24.1717202,10.79957558,1,53,4,17,1,3
56.961249,24.10885328,12.70987365,6,225,4,5,2,3
56.96127015,24.13542192,10.79957558,2,46,3,5,2,3
56.9612816,24.17677306,12.21106019,4,134,6,7,4,3
56.96130605,24.11058219,11.81303006,3,79,1,3,6,3
56.96130605,24.11058219,11.81303006,3,77,1,3,2,3
56.96130605,24.11058219,11.81303006,3,79,1,3,2,3
56.9613122,24.00396807,10.96819829,2,50,8,9,3,3
56.9613221,24.23424108,11.08214255,3,63,4,9,3,3
56.9613221,24.23424108,10.91508846,3,64,7,9,3,3
56.96134855,24.10363557,12.2010601,4,114,5,7,6,3
56.96134855,24.10363557,12.1281111,4,108,2,7,6,3
56.9613741,24.1021747,12.46071486,3,90,2,6,2,3
56.9613741,24.1021747,11.88448902,2,50,2,6,6,3
56.96138255,24.23561975,11.1124479,3,64,5,9,3,3
56.96138255,24.23561975,11.14908203,4,77,7,9,3,3
56.9614077,24.13945613,11.46163217,3,75,2,4,2,3
56.9614331,24.1331108,11.74402925,3,100,6,6,6,3
56.9614467,24.06561879,10.66895539,4,92,1,2,5,3
56.96145915,24.1092928,12.30138283,5,145,4,5,2,3
56.96145915,24.1092928,12.28303369,5,145,4,5,2,3
56.9615303,24.1029166,11.94470788,2,59,3,5,2,3
56.9615696,24.1466121,11.09741002,2,46,5,6,2,3
56.9615789,24.10047292,12.69158046,3,88,3,6,2,3
56.9615789,24.10047292,12.4874851,2,71,3,6,2,3
56.961607,24.1871335,10.46310334,1,36,5,9,3,3
56.96169835,24.10723025,11.56171563,3,92,1,5,2,3
56.961717,24.15064976,8.999619341,1,20,1,2,2,1
56.96172495,24.10970559,11.8493977,4,115,1,6,2,3
56.96172495,24.10970559,12.4292162,4,113,7,7,6,3
56.96173835,24.01580175,10.81977828,2,49,2,9,3,3
56.9618014,24.01069127,10.63825641,2,50,1,9,3,3
56.96184315,24.3024778,9.581903928,1,12,1,2,5,3
56.961845,24.10100002,11.8493977,4,82,5,5,6,3
56.9618626,24.00349102,10.83958091,3,62,3,9,3,3
56.9618626,24.00349102,10.73639668,2,49,7,9,3,3
56.9618905,24.05468884,10.64304111,1,33.7,2,5,1,3
56.9619135,24.00133167,10.59663473,3,54,4,5,3,3
56.9619771,24.1348346,11.63955812,2,62,4,6,6,3
56.9619771,24.1348346,11.76756768,3,86,6,6,2,3
56.9619771,24.1348346,11.64395373,2,63,4,6,4,3
56.9619771,24.1348346,11.6351431,2,62,4,6,6,3
56.96199595,24.17552785,10.86092023,2,42,3,5,6,3
56.9620224,24.15219395,10.96819829,1,30,3,6,6,3
56.9620224,24.15219395,10.71441777,1,26,5,6,6,3
56.9620224,24.15219395,10.71441777,1,30,4,6,6,3
56.9620225,24.123035,12.15451616,5,105,6,6,2,3
56.9620417,24.1224439,10.81957826,2,33,1,5,2,3
56.9620417,24.1224439,11.21168523,2,55,2,5,2,3
56.9620417,24.1224439,11.38497845,2,37,2,6,2,3
56.9620417,24.1224439,11.08198869,2,39,4,5,2,3
56.9620417,24.1224439,10.69171761,1,29,1,5,2,3
56.9620417,24.1224439,10.63205014,1,22,4,5,2,3
56.9620417,24.1224439,10.98512322,2,40,4,6,2,3
56.9620417,24.1224439,11.35028888,2,37,2,6,2,3
56.9620417,24.1224439,10.8077057,1,26,4,5,2,3
56.9620417,24.1224439,11.08198869,2,40,2,6,2,3
56.9620417,24.1224439,10.75790288,1,16,2,5,2,3
56.9620417,24.1224439,10.71441777,1,14,3,6,2,3
56.9620417,24.1224439,11.02679245,2,33,3,5,2,3
56.96206215,24.06522424,10.41930072,2,48,2,3,6,3
56.9621302,24.18794131,10.7254676,3,59,1,5,3,3
56.9621313,24.1383736,11.2515607,1,42,4,4,2,3
56.9622133,24.1233217,12.07254125,3,80,3,6,2,3
56.9622136,24.1761063,11.73606902,3,88,1,7,4,3
56.9622136,24.1761063,12.21106019,4,134,6,7,1,3
56.9622136,24.1761063,11.39639165,2,82,1,7,3,3
56.96223585,24.0112543,10.78931908,3,68,5,5,3,3
56.9622593,24.23472368,10.4487146,1,32,6,9,3,3
56.9622774,24.15150902,10.94552949,1,30,6,6,6,3
56.96230215,24.18696521,11.28978191,4,74,4,9,3,1
56.9623408,24.01679953,11.12726298,3,68,5,5,3,3
56.9623515,24.05373381,10.65254237,2,50,5,9,3,3
56.962357,24.00222005,10.57131693,3,54,5,5,3,3
56.96241135,24.17969262,11.11988288,3,61,4,5,3,3
56.9624521,24.19145698,10.54534144,2,37,5,5,3,3
56.9625058,24.15143958,11.38509209,3,86,6,6,2,3
56.9625058,24.15143958,11.38509209,3,86,6,6,1,3
56.96259715,24.0033091,10.77895629,2,50,5,5,3,3
56.96260805,24.0659372,9.594922269,1,52,2,2,5,1
56.9626668,24.1807308,11.28878141,3,72,9,9,6,3
56.9626669,24.1240534,11.6784399,2,55,3,5,2,3
56.9626669,24.1240534,12.03765399,3,181,5,6,2,3
56.9626669,24.1240534,11.62625415,2,56,5,6,6,3
56.9626863,24.1480584,11.91170158,4,137,3,5,2,3
56.96270215,24.04703708,10.8193782,2,52,5,5,3,3
56.9627267,24.198875,11.22524339,3,69,3,5,1,3
56.96275695,24.01119865,10.87804719,2,50,2,5,3,3
56.9627744,24.12303978,12.38002595,5,149,2,5,2,3
56.962802,24.1495316,11.60823564,2,76,2,5,2,3
56.9628209,24.1203782,11.46977785,2,43,5,9,4,3
56.9628209,24.1203782,11.81303006,3,63,6,8,1,3
56.96285935,24.18951308,10.96819829,3,60,1,5,3,3
56.96285935,24.18951308,10.51867319,2,38,2,5,3,3
56.96289775,24.0101508,10.5963847,2,38,5,5,3,3
56.9629058,24.1284176,11.36743716,2,52.4,1,5,2,3
56.9629058,24.1284176,11.1395693,1,41,1,5,2,3
56.96295835,24.18734441,10.91508846,3,62,1,9,1,3
56.96295835,24.18734441,11.05089001,3,64,7,9,3,3
56.96295835,24.18734441,10.91508846,3,62,5,9,3,3
56.96300795,24.04859825,10.76848499,2,45,1,5,6,3
56.9630577,24.1531056,11.22524339,1,33,5,5,6,3
56.9630577,24.1531056,10.80972795,1,23,4,5,2,3
56.96306045,24.04793638,10.74720759,2,45,2,5,1,3
56.96306045,24.04793638,10.74289724,2,45,2,5,1,3
56.963066,24.17059653,11.08214255,3,53,2,5,6,3
56.9631072,24.01880575,10.92052819,3,66,5,5,3,3
56.9631072,24.01880575,10.71441777,3,55,5,5,3,3
56.9631811,24.15181621,11.69524702,2,41,2,5,2,3
56.96321085,24.01765988,10.79957558,2,51,4,5,4,3
56.96328465,24.15279345,10.858999,1,30,1,5,2,3
56.96328655,24.1970465,10.48849257,1,42,4,5,3,3
56.9633342,24.18879815,10.69194491,2,46,4,5,3,3
56.963337,24.1218191,12.01974307,2,70,2,6,2,3
56.963337,24.1218191,11.7829526,2,54,3,6,2,3
56.963337,24.1218191,12.08390501,2,74,3,6,2,3
56.963337,24.1218191,12.29682701,3,95,3,6,2,3
56.9633505,24.17684709,10.95080655,3,60,5,5,3,3
56.96337905,24.06512863,10.62132735,4,89.6,1,3,1,1
56.96342305,24.23512973,10.86856845,3,62,6,9,3,3
56.96342305,24.23512973,11.23848862,3,65,2,9,3,3
56.9634571,24.1900096,10.3155972,1,30,5,5,3,3
56.96346405,24.12405598,12.25486281,3,94,4,5,2,3
56.9635463,24.0097403,10.95080655,3,62,8,9,3,3
56.9636061,24.1388658,10.77895629,2,43,1,5,2,3
56.9636061,24.1388658,11.50891744,3,81,2,5,2,3
56.9636145,24.12350991,12.04355372,3,101,3,7,2,3
56.9636145,24.12350991,12.29682701,3,120,4,8,3,3
56.96362585,24.12431871,10.71441777,2,37,1,6,2,3
56.96362585,24.12431871,11.75194237,3,71,3,6,2,3
56.9636426,24.19365477,10.66893214,3,60,5,5,3,3
56.9636591,24.187978,11.1844214,3,63,8,9,3,3
56.9636591,24.187978,11.10495723,3,64,8,9,3,3
56.9636785,24.17061674,10.57131693,2,44,4,5,6,2
56.9636785,24.17061674,10.57131693,2,44,4,5,6,3
56.9636968,24.13578987,11.1844214,3,49,4,5,6,3
56.96372375,24.17871383,10.91508846,3,59,4,5,3,3
56.96378645,24.19618745,10.74073508,1,43,3,5,3,3
56.96378645,24.19618745,10.54270639,1,39,4,5,3,3
56.96380995,24.01951381,11.60823564,4,110,1,12,6,3
56.9638199,24.18973608,11.7829526,3,82,4,6,6,3
56.9638199,24.18973608,11.71993963,3,82,2,6,4,3
56.96383885,24.12586467,11.77528973,3,104,5,5,2,3
56.9638561,24.06488279,9.609116492,1,26,1,2,5,3
56.96388685,24.16975064,10.91508846,2,42,5,5,6,3
56.9639239,24.0250927,10.85707407,3,60,5,5,3,3
56.9640088,24.04719285,10.55841352,1,39,1,5,6,3
56.9640549,24.13875055,11.22524339,2,54,4,5,2,3
56.96408475,24.13806333,11.81303006,3,87,4,6,2,3
56.9640876,24.2352214,11.33260191,4,78,9,2,3,3
56.96414355,24.00807298,10.89673933,2,50,8,9,3,3
56.96417145,24.0692936,10.34174248,3,82,1,2,5,1
56.96423965,24.1939779,10.23995979,1,30,4,5,3,3
56.96423965,24.1939779,10.83958091,3,60,3,5,3,3
56.9642554,24.12654426,11.47001796,3,79,5,5,2,3
56.96428355,24.12455415,12.19602231,3,128,5,6,4,3
56.96428355,24.12455415,12.19602231,3,127,2,3,6,3
56.96428355,24.12455415,12.1281111,3,91,4,7,4,3
56.96436315,24.17915021,11.98292909,3,92,4,5,2,3
56.96446795,24.16669734,11.35040654,3,91.8,2,2,6,3
56.96450485,24.17215786,11.06663836,3,59,4,5,6,3
56.9645861,24.1286325,11.28978191,2,33,3,7,1,3
56.9645861,24.1286325,11.28978191,2,33,3,6,2,1
56.96459075,24.0241874,10.95954023,2,50,5,9,3,3
56.9645991,24.062075,11.04292184,2,53,7,7,1,3
56.9646442,24.18019064,10.46310334,1,53,1,9,1,3
56.96468165,24.00911387,11.00209984,3,63,8,9,3,3
56.96469885,24.00758218,11.02679245,3,62,9,9,3,3
56.96469885,24.00758218,10.83958091,2,49,9,9,3,3
56.9647023,24.14161334,11.73606902,5,123,2,6,2,3
56.964717,24.19629845,10.5118935,1,40,2,5,3,3
56.964717,24.19629845,10.22190492,1,40,5,5,3,3
56.96472115,24.06567985,10.63344871,2,42,2,5,6,3
56.9647239,24.1477109,11.75978554,3,80,5,5,1,3
56.9647239,24.1477109,11.46163217,2,60,1,5,2,3
56.9647239,24.1477109,11.86358234,3,80,2,5,6,3
56.96474785,24.0163912,11.60823564,3,110.9,1,12,1,3
56.9647624,24.17128808,11.2515607,3,63,2,2,2,3
56.9647715,24.06011622,11.81303006,3,106,6,6,3,3
56.96478135,24.1241137,11.84868316,3,86,5,7,1,3
56.9648157,24.0190534,10.4341158,1,31,9,12,6,3
56.9648157,24.0190534,10.89673933,2,52,8,9,3,3
56.9648157,24.0190534,11.19547123,3,63,9,9,3,3
56.9648157,24.0190534,11.38053628,3,73,3,12,1,3
56.96485355,24.01574949,11.69524702,2,62,3,5,2,3
56.96490685,24.14305165,11.96984385,3,75,5,5,2,3
56.9649596,24.1420931,11.35040654,3,71,7,8,6,3
56.96504035,24.06178179,11.88448902,3,84,2,4,1,3
56.96504035,24.06178179,11.91839057,3,84,2,4,1,3
56.9650449,24.12581646,10.91326863,2,57,1,6,2,3
56.9650552,24.07269999,10.68051622,2,40,2,3,2,3
56.9650621,24.1952933,11.86358234,3,79,1,4,2,3
56.9650621,24.1952933,11.65268741,2,52,3,5,2,3
56.9650621,24.1952933,11.32659589,3,56,2,4,2,3
56.9650621,24.1952933,11.51292546,3,56.1,1,4,1,3
56.9650621,24.1952933,11.42954386,2,53,1,5,2,3
56.9650621,24.1952933,11.84222921,3,73,1,4,2,3
56.9650989,24.12669736,12.02574909,4,85,5,5,1,3
56.96511765,24.1760482,10.69192219,2,43,1,5,2,3
56.96511765,24.1760482,10.66893214,2,43,1,5,6,3
56.96511765,24.1760482,10.71107887,2,43,5,5,6,1
56.96512045,24.05498289,10.81977828,2,49,2,9,3,3
56.96512045,24.05498289,10.6666271,2,51,7,9,3,3
56.96512045,24.05498289,10.83958091,2,54,6,9,3,3
56.96512045,24.05498289,10.6666271,2,51,6,9,3,3
56.96512045,24.05498289,10.6666271,2,50,6,9,3,3
56.9651385,24.1039375,11.54248427,2,60,2,6,6,3
56.9651555,24.17832249,11.93797095,3,81.8,5,6,3,3
56.9651555,24.17832249,12.01556568,3,88.4,6,6,3,3
56.9651555,24.17832249,12.00989351,3,88,6,6,3,3
56.9651555,24.17832249,11.91321721,3,79.8,2,6,3,3
56.9651555,24.17832249,12.04866416,3,87,2,6,3,3
56.9651555,24.17832249,12.23563145,4,107.5,5,6,3,3
56.9651555,24.17832249,11.81303006,3,67,3,6,3,3
56.9652534,24.1656139,11.60367983,3,73.8,7,11,2,3
56.96528365,24.1511346,11.85225077,4,108,2,6,4,3
56.965298,24.0573721,10.66895539,1,45,5,9,3,3
56.965298,24.0573721,10.69194491,2,49,3,5,3,3
56.965298,24.0573721,11.25803322,3,82,9,10,3,3
56.965298,24.0573721,10.41930072,2,48,2,3,6,3
56.96529995,24.04790728,10.57131693,2,41,5,6,6,3
56.96530735,24.12625789,11.19821472,3,58,2,5,6,3
56.96535115,24.0616848,10.23995979,1,27,5,5,3,3
56.9653522,24.1647985,10.59660973,2,60,1,2,2,3
56.9653645,24.0697389,11.15625052,3,65,3,5,1,3
56.96543915,24.12777842,10.96819829,2,46,2,5,1,3
56.96548375,24.14249796,11.71177632,3,77,3,7,2,3
56.96548375,24.14249796,11.72803684,3,75,3,7,2,3
56.96548375,24.14249796,11.72803684,3,75,3,6,2,3
56.9654887,24.04998795,11.05089001,3,55,3,5,6,3
56.9655674,24.18300431,10.53209621,1,39,2,9,1,3
56.9655674,24.18300431,10.79957558,1,43,7,9,6,3
56.9656328,24.01121768,10.88743693,2,50,3,9,3,3
56.9657075,24.1421054,11.1844214,3,52,3,4,2,3
56.9657634,24.0058526,10.18490001,1,28,5,5,3,3
56.9657966,24.0629937,10.49127422,2,45,1,3,6,3
56.9657966,24.0629937,10.49127422,2,44.6,1,5,6,3
56.96580055,24.14420602,12.41714362,4,172,6,7,4,3
56.96583145,24.2353355,11.22524339,4,73,2,9,3,1
56.9658337,24.12880338,10.96819829,1,35,5,6,1,3
56.9659858,24.1480106,11.54248427,2,68,4,5,2,3
56.9660465,24.1019662,12.1281111,1,60,4,7,3,3
56.9660465,24.1019662,12.97154049,4,170,6,7,1,3
56.9660625,24.06047649,10.79957558,2,38.2,4,5,3,3
56.9661156,24.06330488,10.6454249,2,50,2,3,6,3
56.9661156,24.06330488,10.6454249,2,50,2,3,1,3
56.96614945,24.23733308,11.01862914,3,62,6,9,3,3
56.96621605,24.17515627,11.08214255,2,57,4,5,1,3
56.9663395,24.1442451,11.15625052,2,64,1,5,2,3
56.9663395,24.1442451,11.76756768,3,71,1,5,2,3
56.9663651,24.1051126,12.1281111,3,81,7,8,1,3
56.9663651,24.1051126,12.32385568,3,83,4,7,3,3
56.9663651,24.1051126,13.26212532,4,236,7,7,2,3
56.9664355,24.05289631,10.66872281,1,44,7,9,3,3
56.96644725,24.17465311,10.46310334,1,27,2,3,2,3
56.96646415,24.28968472,10.95954023,3,57,4,5,3,3
56.96648685,24.2842205,10.79957558,3,60,5,5,3,3
56.9664898,24.0486124,10.1266311,1,30,1,5,6,1
56.9664898,24.0486124,10.08580911,1,28,3,5,6,3
56.96656595,24.1436439,10.23995979,1,24,2,2,2,3
56.9665763,24.1337504,11.30713055,2,46.5,6,6,2,3
56.9665763,24.1337504,11.77759476,3,71.6,6,6,2,3
56.9665763,24.1337504,11.52806035,2,65.5,2,6,2,3
56.9665763,24.1337504,11.39751461,2,59,2,6,2,3
56.9665763,24.1337504,11.03488966,2,43,1,6,6,3
56.9665763,24.1337504,10.47728798,1,30,1,5,6,3
56.9665763,24.1337504,11.35040654,2,50,2,6,6,3
56.9665763,24.1337504,11.9511804,4,101,6,6,2,3
