lat,lon,lprice,area,kitchen_area,rooms,level,object_type,building_type
56.3153945,43.9412288,15.59890178,72.5,6.3,4,4,1,3
55.2873075,82.4100448,14.1938785,73,9,3,2,1,3
55.054564,82.904237,15.6352094,75.9,11,2,4,2,3
61.6591375,50.7929271,14.5809784,43,6,2,3,1,3
54.870901,83.097667,14.84512998,32.5,5.7,1,3,1,1
55.6883432,37.6550092,16.5614986,51,15,2,9,2,2
51.635439,39.2932267,14.59364206,38.2,10.9,1,10,2,2
55.048616,83.022478,15.18287691,55,13,2,8,2,6
47.22845,39.599722,14.97866137,42,10,1,8,1,2
50.9980054,39.4985297,14.4306962,49,10,2,3,1,1
51.2786302,37.8095821,14.40329722,44,6,2,5,1,1
57.1529744,65.5344099,15.18160221,55.4,13.5,2,13,2,3
55.757925,37.5097668,17.2654981,90,22,3,17,2,2
51.3048858,37.9111246,14.771022,41,12,1,6,1,3
50.5580443,36.5522282,15.31958795,68,8.7,3,4,1,1
52.5908685,39.5594333,15.23861889,77,10,3,4,1,3
59.939084,30.315879,15.46416918,35,10.7,1,3,2,3
55.8209993,48.9025985,14.91378946,52.1,7.1,2,3,1,3
55.8241592,49.0347202,15.2971151,37.8,10.7,1,5,1,3
59.9305925,30.618784,15.68731273,82.5,10.5,3,9,1,1
57.1529744,65.5344099,15.0964444,43.3,10,1,8,1,1
45.0855531,39.0446268,14.83074124,33,10,1,5,2,3
52.2526427,104.3202641,15.60727003,70.7,9,2,2,1,2
59.911381,30.467279,15.52025865,44.3,6.8,2,2,1,1
50.6016994,36.5759871,14.60396792,52,7,2,1,1,3
45.068391,39.02949,14.50865774,30,12,1,14,1,3
54.9832038,82.9096712,15.39242528,41,5.9,2,2,1,1
55.0530611,82.9493154,15.5902934,86.4,17.8,3,1,1,1
57.9089841,60.1462983,14.18707411,41,5.6,2,9,1,1
55.6047392,37.3682545,16.30041721,60,12.8,2,15,1,2
56.852738,53.2114896,14.80132735,52,11,2,12,2,2
43.444763,39.9125355,15.73975921,118,29.5,5,5,1,2
54.7652433,83.0870617,14.73180129,46.5,6,2,2,1,3
56.1034176,47.3179048,15.27412558,64,10.5,2,9,1,3
55.2734967,37.8392031,15.11023773,40.6,5.5,2,3,1,4
56.315191,44.048791,15.44278839,64,5.7,3,8,1,1
55.0606895,60.1148166,14.37512635,54,9,2,5,1,1
47.2028501,39.6187903,14.73180129,48,6,2,3,1,1
52.5067601,103.8649381,14.40329722,45,6,2,5,1,1
45.1110996,39.024423,14.15198279,43,12.8,1,6,1,3
45.8519575,40.1279654,14.22097567,34.1,8,1,3,1,3
56.030447,92.774113,15.25534569,62.4,11.9,2,12,2,1
59.916094,30.504946,15.51112617,37.8,11.1,1,14,1,2
55.6633864,38.0008098,15.27412558,35,8,1,12,1,2
56.6524523,124.7146664,15.22649753,85,10,3,9,1,1
57.9101514,60.1142774,14.28488899,44,6.2,2,1,1,4
47.2245708,39.7094716,15.52025865,50,8,2,5,1,3
55.6460142,37.7542687,15.91964471,39.4,8.9,1,1,1,4
55.0047538,82.9591146,15.46416918,66,12.9,2,9,2,3
55.805432,37.720924,16.41820024,57,6,3,4,1,3
43.5933538,39.7649815,15.64005985,36,9,1,2,1,2
54.940556,82.883895,14.84512998,33.8,8.6,1,6,1,1
54.9401453,82.9491548,15.27412558,84,13.05,3,6,1,3
59.845437,30.115149,15.64809202,38,16.5,1,8,1,3
55.0731572,82.9021257,15.37365518,40.3,8,1,16,2,1
54.5786361,36.2568607,15.42494847,79.4,17,2,11,1,2
51.644676,39.26883,15.0964444,56,9,2,9,1,1
45.0855531,39.0446268,14.26913071,68.4,16.2,2,11,2,3
60.008824,30.483063,15.76427378,60,12.2,3,4,2,1
46.7024909,38.2729569,14.6909793,45,6.5,3,2,1,3
57.1396576,65.593852,15.91842446,79,11,3,4,1,2
57.1866258,65.5866464,15.22649753,49.6,7.7,2,7,1,3
59.906355,30.520944,15.59890178,44.2,20.3,1,10,1,3
55.7532166,49.6508646,14.87330085,52,9.1,2,3,2,3
48.397862,135.1287669,15.23861889,47.1,5,2,5,1,1
55.100829,82.9346374,15.08245816,50.3,8.7,2,4,1,1
59.9531024,30.4261737,15.35237778,31,8.1,1,4,1,1
53.2670251,50.2188035,15.2971151,48,11.2,1,11,1,3
45.0855531,39.0446268,14.97866137,46.1,9,2,17,2,2
55.1898895,61.2753329,14.94044015,60,9,2,6,1,1
56.001822,92.9376978,14.97866137,42,6,2,5,1,1
53.1950306,50.1069518,16.11809555,111,16,3,13,2,3
48.5379084,135.048407,15.08245816,35,4,2,6,1,3
52.028816,113.5180452,15.2856864,48,6,2,5,1,3
54.7776111,56.078775,15.60727003,66.1,8,3,2,1,3
55.9227633,37.8606457,15.65606019,60,6,3,4,1,3
60.0571753,30.2662655,16.05647553,80.5,20,3,9,2,2
45.1128419,39.0448836,14.28551419,40,9,1,3,1,2
56.2769689,44.0855722,14.75160392,22,4,1,9,1,6
44.5570718,38.1024838,15.8949521,75,15,3,8,1,2
44.6612526,37.7574324,15.26242954,35,10,1,3,1,2
54.9900216,83.0044499,15.65606019,75.5,16,3,1,1,3
55.685675,37.581379,16.51013774,36,8.2,1,5,1,2
59.96249,30.3284,16.65458902,55,11.3,2,5,1,2
55.1836115,61.4435781,14.25376549,43,9,1,6,1,1
55.272142,61.351539,13.81551056,34,9,1,1,2,1
43.095569,44.6433342,13.91082074,35,15,1,1,1,4
55.0236928,82.8507659,15.16358371,57.8,5.7,3,11,2,1
51.76595,55.1193671,14.34023909,31.9,9,1,12,1,1
55.7123541,37.9461774,15.949677,55,8.8,2,9,1,3
55.112556,82.945942,14.86282955,39.8,8.7,1,4,1,1
59.9171698,30.3267307,16.21340583,94.4,9.3,4,5,1,3
55.1612298,61.4204222,14.84512998,56,9,2,3,1,3
55.7792013,37.6974349,17.21670794,85.3,15,3,9,1,2
45.0855531,39.0446268,14.99416555,41,13,1,10,2,3
55.876682,37.574955,15.86963429,33,19,1,7,1,1
55.5422185,89.1679892,14.86282955,63.8,9,3,8,1,1
55.8633218,49.2209601,15.38412648,52.6,13,2,5,2,3
54.959564,82.95749,15.17648711,57.2,7,3,6,1,3
44.6954134,37.7610981,14.97239175,36,9.8,1,4,1,2
59.2483905,39.8355662,14.99416555,57.2,12.3,2,4,2,3
53.3411433,83.6613021,14.74372986,39.9,7.8,1,12,1,1
55.6694038,37.8627529,15.93176607,44.7,12.8,1,2,1,1
60.005106,30.2291719,15.96144184,63.9,11,2,8,1,1
57.1352782,65.4766449,15.46416918,67,16,2,10,1,3
56.193717,43.89129,14.60396792,32.3,5.9,1,3,1,1
59.9700767,30.4193335,15.66160211,37.8,14.1,1,5,2,2
55.7249617,37.4154875,16.10804532,54.4,9,2,5,1,3
57.1796045,65.5665066,15.50190951,62.1,20,2,4,1,6
54.4908579,53.4513558,15.1372664,63,10,2,3,1,3
55.0212795,82.9381259,15.62379917,40.4,14.8,1,17,1,2
44.8703277,37.3367778,15.22649753,37,5,2,16,1,2
55.743988,49.2124682,15.68731273,67,12,2,9,1,3
56.300425,43.978875,15.43983708,41.9,11.8,1,6,1,2
53.3542974,55.940821,14.84512998,57.5,7.9,3,5,1,3
56.3319713,38.1544702,16.30871601,103,21,3,15,1,2
53.6291296,55.8938892,15.08245816,50,10.4,2,5,1,3
54.966008,82.831407,15.00943303,45.6,18,2,8,2,3
43.9767556,46.6959799,14.22097567,54,8,3,2,1,3
50.5591476,36.553655,14.96291301,33.7,8.7,1,8,1,1
50.5957693,36.5790238,15.20180492,60,10,2,2,1,3
58.2334,68.280936,14.18707411,29,6,1,5,1,1
56.1028957,47.2734572,14.28551419,30,6,1,4,1,3
43.425805,39.9170852,16.48965921,80,30,2,8,1,2
56.8929447,60.5919628,15.26242954,52.3,12.2,1,12,1,2
56.7986495,60.7664123,15.11842331,60.2,15.5,2,12,1,6
45.038712,39.113627,15.0964444,45,12,1,3,1,2
54.9918205,82.8111492,14.99877032,45,7,2,7,1,3
44.883847,37.325494,15.85021621,62,12,2,9,1,2
55.6720056,37.8814358,16.08763644,73.3,8.6,3,7,1,3
58.1062745,56.2971071,14.6479848,37,6.2,2,5,1,1
55.8058727,37.7509368,16.70031127,80.8,12,3,27,1,2
55.0303931,83.0155452,14.86282955,95,12,3,9,2,1
56.8518399,53.2332567,15.22649753,54,7,3,6,1,2
54.9396341,82.9577331,15.05388479,52,8.5,2,17,1,3
43.4061356,39.944259,16.10804532,77,10,2,4,1,2
55.0336195,83.0127842,15.16358371,49.9,8.8,2,3,1,1
55.8803435,37.501306,16.26599828,74.8,13.3,3,15,2,2
57.1195167,65.5813573,15.06541229,50.9,9,2,2,1,1
55.617097,38.096673,15.25059508,38,7,1,3,1,3
54.8649023,83.1027959,15.44082182,61.9,9,3,6,1,1
51.3117787,37.9049352,14.64841968,40,6,1,4,1,1
57.1375006,65.5838902,16.30041712,132.6,19.2,3,1,1,3
55.3315399,42.1874545,14.48333993,43,6,2,3,1,1
55.859468,37.514895,16.61279189,77,10.2,3,10,1,1
45.011217,39.06907,15.18669128,62,14,2,12,1,2
55.580482,37.598061,16.28361009,53,9,2,9,1,1
55.3652499,37.5033913,15.11023773,35,5.5,1,5,1,3
59.8707629,30.3671254,16.70031127,115,18,3,4,1,3
53.3113221,50.3114058,14.31628585,30,9,1,2,1,4
55.9966143,93.0143931,14.99416555,60,6,3,2,1,1
54.7317501,55.9853709,15.80338491,101.9,15.4,4,8,1,1
54.9428736,82.9571456,14.5809784,25.5,5.6,1,7,1,1
55.0330096,82.9154797,15.95557672,41.6,14.6,2,11,2,3
47.2416288,39.801746,14.82711147,30,7,1,19,1,6
47.5046923,42.1577034,14.34613881,47,7,2,4,1,1
55.316284,38.653137,14.99416555,56.8,6,3,6,1,1
55.0403696,82.9675488,15.52930849,45,6,2,16,2,6
56.8577359,53.2244335,14.771022,36.35,9.34,1,1,1,2
55.1305809,36.5784209,15.0244709,43,8.5,1,17,1,1
45.055206,39.038797,14.84512998,37.9,10,1,17,1,2
56.7815963,60.5509845,15.60560197,82,12,3,8,1,3
55.599423,37.605167,16.11809565,38.8,8.6,1,5,1,1
55.4350372,55.5520926,14.66992589,58,6,3,2,1,3
56.3979485,61.8821301,13.67624849,27,9,1,1,1,3
47.2002055,39.6571474,14.97866137,45,11,1,4,1,2
61.2511164,73.400931,16.19505669,126,13,4,13,1,2
55.7923346,37.8170718,16.55635058,58.3,10.2,2,8,1,1
55.5472217,37.065156,15.42494847,54.5,10.5,2,4,1,2
56.0087684,92.8594603,14.75160392,31.2,5.9,1,2,1,3
55.690816,37.490245,16.2750994,40,7.9,1,17,1,1
57.7421339,40.9132345,15.68731273,87.1,12,3,2,1,3
57.6398571,39.9457539,15.68731273,89.3,12,3,4,1,3
57.111867,65.5888623,15.25059508,58,14.8,1,3,1,6
55.74815,37.67608,16.50675364,62.1,7.3,3,1,1,3
44.8573097,38.4928785,14.22097567,52.1,12,2,5,1,3
56.3005407,43.884138,14.24729297,30.4,5.6,1,2,1,3
59.8385291,30.3044856,15.67180855,36.6,15.6,1,11,1,2
56.0093879,92.8524806,14.72759245,38.3,9.6,1,10,2,6
56.326878,43.872173,15.18922614,43.8,9,2,8,1,1
57.1470295,65.6551216,14.80876233,31.5,4,1,6,1,1
55.1231963,82.9058583,15.25297321,70.7,19.2,3,12,2,3
56.3407643,43.9099215,15.20155489,38.4,10.3,1,3,1,1
59.998324,30.300965,16.0615253,61,13,2,9,2,2
45.0688698,38.9717282,14.22097567,38,4,1,1,1,1
56.2935799,43.9516661,15.41489813,63.7,9.4,3,7,1,1
59.8671455,30.4448717,15.73243317,62,7.5,3,2,1,1
50.561294,36.5688205,15.0964444,38,9.7,1,11,1,3
44.9891576,38.9424488,14.31628585,42.4,17.4,1,3,2,2
57.1313664,65.5270023,16.41076526,220,26.5,5,11,1,4
54.9356453,82.9053993,15.12384338,45.9,6,2,2,1,1
55.0167434,82.8920891,15.09505455,36,8.6,1,14,2,1
54.092364,61.548174,14.15198279,54,9,2,4,1,3
57.1559171,65.4887577,14.91412285,60,6.2,4,3,1,1
57.1420676,65.5423274,15.85673089,116.4,32,4,5,1,6
55.9867773,92.9503091,15.38412648,80,9,3,1,1,1
54.9300424,82.922362,15.12384338,63.4,7,3,4,1,1
55.6260064,51.789755,14.15198279,29.1,9,1,1,1,1
61.6677743,50.8160375,14.50865774,46,6,2,1,1,1
54.9821218,82.789906,14.72779327,32.5,9,1,6,1,1
55.1080737,82.9427378,14.86212755,36.9,10,1,1,2,6
43.4845464,43.60713,14.91412285,60.2,13.9,2,5,2,2
55.0547445,82.9173006,15.25059508,44,6,2,2,1,1
55.186071,61.3895765,14.19394699,35.4,9,1,5,1,3
55.9324072,37.8507531,15.2968878,36,11,1,2,1,1
47.2057489,39.6800686,14.80876233,39,10,1,1,1,3
44.8779504,37.312848,15.78959158,67,12,3,1,1,3
45.07517,38.903636,14.7900702,38,13,1,1,1,6
54.9786837,82.9043035,15.11706369,50.52,11.2,2,15,2,1
57.1136473,65.5962749,15.16358371,63.8,9,3,8,1,1
55.0449973,82.9828456,14.97866137,37.3,8.3,1,16,1,3
55.0047538,82.9591146,15.40474576,66,12.9,2,3,2,3
58.1384727,52.6826013,14.75160392,48.9,7.6,2,7,1,3
52.544879,103.888543,14.99416555,47,6,3,5,1,1
56.13197,47.263916,14.82711147,44,11.5,1,5,1,3
44.6662328,37.7570657,15.73243317,60,16,2,1,1,2
55.676882,86.2689822,14.22097567,61,6,3,2,1,1
60.0984324,29.9702267,15.33063779,31,5.2,1,4,1,3
60.020732,30.464782,15.83041358,60.8,12.3,3,21,1,1
55.7434619,52.3959165,14.86282955,50.3,8,2,3,1,3
55.7943584,49.1114975,15.82036324,90,15,3,2,2,2
47.326387,39.687048,14.84512998,54,10,2,2,1,1
59.928735,30.631177,14.7900702,42.3,6,2,3,1,3
59.9454968,30.5613419,15.52025865,55.5,11.4,2,2,2,3
54.6765733,20.4992244,14.73180129,36.44,13.59,1,3,2,6
45.0635254,39.0395651,15.16358371,60,15.5,2,1,2,4
55.8254047,37.9689319,15.68715888,56.6,5.9,3,7,1,1
48.6264163,44.4240705,14.75551782,34,16.5,1,4,1,2
52.9671298,36.0696427,15.17623067,76,12.6,2,8,2,2
55.9389878,37.9804213,15.62379933,60,13,2,13,1,2
54.8462197,38.2423782,14.64841968,43.2,6.2,2,2,1,1
55.912768,37.547953,15.93176607,39,10,1,7,1,1
55.4935598,35.9940517,14.7900702,48,7,2,2,1,1
55.59449,37.54445,16.6005218,75,9,3,11,1,1
55.691587,37.657709,16.81124283,70,14,2,6,2,2
55.1093411,82.9385019,15.36307307,52.5,9,2,17,1,1
57.1307974,65.4905443,15.05966515,45.1,13.3,1,9,1,1
59.890275,30.416587,15.7322861,40.5,14.5,1,11,2,6
55.853072,48.385103,13.76421726,43,5.8,3,2,1,3
54.9644368,82.9450065,15.12384338,39.8,9.9,1,14,1,3
56.3058073,44.0423111,16.25785759,138.8,40.3,3,1,1,3
56.132349,47.2716235,14.18707411,37,12,1,2,1,3
57.025634,53.987928,14.50865774,58.6,7.5,3,4,1,3
55.1203396,82.9151572,14.86282955,35.9,10.4,1,8,2,3
55.7950439,49.1794238,15.94255108,54.6,11.2,2,4,1,3
59.939084,30.315879,15.52025865,63,17,3,2,1,2
54.9644434,83.052828,14.79195521,42,10,2,4,1,1
56.309063,43.9801593,16.08536583,105.2,12,4,4,2,2
56.7812284,60.6079259,15.25059485,96.5,9.3,4,3,1,3
60.052475,30.317745,15.49726913,38.9,10.3,1,11,1,1
56.231891,43.8326638,14.5574479,30.5,6.7,1,1,1,3
59.9740772,30.2618895,16.74936743,55.5,22,1,3,1,3
55.2397136,61.3070549,14.22030878,44.5,7,2,1,1,3
59.9269501,30.4277016,15.22649753,31,6.2,1,1,1,1
55.86012,37.481478,16.25785759,42.5,10.2,1,20,1,2
56.3379863,43.9147149,15.37154769,51.6,9,2,4,1,1
56.4252819,61.9036342,14.4306962,55,6,3,4,1,3
59.939084,30.315879,15.38308427,52,9,2,5,2,2
55.9727975,92.9404792,14.80876233,40.6,8.8,1,3,1,1
57.1263378,65.5443005,15.19930179,56,13.8,1,13,1,6
55.8360189,37.2682999,15.78959158,47.9,12.4,1,4,1,2
59.93598,30.261852,16.16688582,70.4,6.9,3,4,1,3
47.2486184,39.7675119,14.771022,31,6,1,1,1,3
48.2805849,41.044266,13.30468493,45.5,8.7,2,1,1,3
55.8348677,48.6573688,13.99783211,50.3,8.6,3,2,1,4
56.8857035,60.5066549,15.34156686,62,10.8,2,19,1,2
59.8457648,30.4846742,15.78680994,37,10.45,1,31,1,6
55.6618622,37.3008338,15.88237332,49,16,1,16,1,2
60.00751,30.482676,14.99416555,37,10.7,1,19,2,1
51.3147449,37.9149781,14.91078395,50,12,1,3,1,4
55.3913438,37.5608006,16.00156172,79.2,9.2,3,18,1,2
57.6361876,39.9832018,14.42435179,39.74,11.52,1,9,2,3
56.0105553,92.8005661,15.5471661,66,16,2,10,1,1
55.0236804,82.9535596,15.63196264,53,6,2,7,1,6
57.1025531,65.5635032,15.20180492,56,9,2,2,2,1
60.046193,30.4458901,15.31958795,50.2,22,2,16,2,2
56.2727095,43.9172661,15.2971151,41.3,10.8,1,5,1,2
47.2072808,39.6268109,14.94691267,62.4,12,3,1,1,1
55.640436,37.354007,16.48965921,72.9,10.2,3,5,1,1
54.9226293,82.9788896,15.17648711,43.6,1.3,1,8,1,3
54.994057,83.042708,14.80876233,57.1,9.8,2,13,2,3
57.14191,65.54151,15.54362,71.2,21,3,2,1,3
45.0855531,39.0446268,14.80876233,34.5,9.5,1,8,2,2
59.9381876,30.3876772,15.33063779,42.1,5.1,2,2,1,3
57.1154043,65.5759928,14.771022,38,8,1,1,1,1
57.5812461,39.8688473,15.40474576,60.5,13.8,2,4,1,2
45.0223015,39.0423867,14.93065215,60.2,6.2,3,5,1,1
59.9179307,30.3445173,15.76142071,48.8,9.9,2,5,1,3
55.709995,37.750065,16.30041721,64,6,4,9,1,1
56.838607,60.605514,17.06005413,217.7,61.7,4,16,2,2
55.938366,37.9705,15.71761808,59.9,10,2,6,1,3
57.6089687,39.8407136,14.60396792,79.5,9.5,4,1,1,3
55.0737959,82.9641684,15.00943303,37,11,1,15,2,3
55.0708118,82.9088193,15.31736326,42,12,1,4,1,3
55.3202481,36.3407107,15.12384338,57,8,2,1,1,2
54.7353272,20.4797227,15.78959158,100,15,4,5,1,3
54.974587,83.075766,15.86963429,84.7,15.5,3,3,1,3
47.2133677,39.6211576,15.25059508,70,21,2,2,1,3
44.683589,37.784201,15.30841465,60,20,2,14,1,2
45.1372001,38.9953828,15.22160755,91.1,18.7,3,1,1,4
55.1021622,82.9752915,14.86282955,28,5,1,5,1,6
47.2164645,39.6182585,14.5574479,37,9,1,2,1,3
55.976207,37.9444342,15.80338491,67,20,2,14,1,3
53.7183877,91.4609371,14.83074124,35,9,1,2,1,3
53.3103767,50.28547,14.4306962,38.1,8,1,9,2,3
56.77913,60.703712,15.0964444,46.5,13.5,1,16,2,2
55.9757018,37.1007611,15.22893359,38.2,10,1,17,1,1
50.100749,118.0381171,14.11561515,58.3,6,3,4,1,1
47.2240492,39.7792643,15.05388479,41,12,1,19,1,2
53.4263459,83.9284924,15.12113702,74,14,2,6,1,3
55.8822342,37.6352911,16.52356076,63,20,2,14,1,1
55.8229766,49.1326302,15.52025865,42,12,1,9,1,3
45.097138,38.971307,14.86282955,43.7,14,1,10,1,2
45.0023664,37.283745,15.09783233,55,20,2,2,1,1
60.009188,30.433529,15.41489813,45.7,6.1,2,2,1,4
59.940056,30.212849,16.15731636,60,8.3,2,12,1,3
55.75396,37.620393,16.2750994,66,18.5,2,3,2,2
54.5212753,36.2676482,14.73180129,34,6,1,5,1,3
53.7896361,91.3316795,14.28551419,51.6,10,2,1,1,1
52.2864036,104.2807466,15.15051162,61.4,12,2,6,2,2
55.1602624,61.4008078,14.68261105,56.6,16.4,2,1,2,1
55.5529427,37.4649624,15.88868249,30,10,1,2,1,2
43.5697365,39.7359271,16.81124283,55,12,2,2,1,2
56.2267158,43.9469884,15.48321738,65.3,9.1,3,9,1,1
54.7559488,83.1173776,14.50815761,41.9,4,2,2,1,3
47.0999027,39.4436085,15.03928599,60,6,4,5,1,3
55.024812,82.808266,14.80839189,36,9,1,9,1,3
57.9760933,56.1089166,15.15512282,70,10.3,3,2,2,1
55.9703441,37.7392586,16.11809565,84,18,2,12,1,3
57.1534262,65.4232074,15.00943303,57.9,7.8,3,1,1,3
56.3110689,43.987269,15.18922614,33,5.8,1,4,1,1
48.3102292,40.2952552,14.77063731,62,6,3,1,1,3
44.6322677,39.1370316,15.18922614,48,17,1,2,1,3
55.75396,37.620393,16.41820024,42,20.4,1,5,2,2
59.7224755,30.0823489,15.78945269,83,11.5,3,2,1,2
59.842797,30.303229,15.43885138,24.2,5,1,10,2,2
45.0764462,41.93717,14.62644077,37,9,1,15,1,3
47.1383299,39.7507179,14.07787482,31,6,1,4,1,3
46.1338188,39.7774223,14.64841968,71.2,2,3,4,1,3
54.9652729,82.957649,14.99416555,51,9,2,5,1,1
58.6539127,59.8381205,14.25376549,79,12,4,2,1,3
55.87095,37.708294,15.68731273,30,6,1,1,1,1
65.9985643,57.5516457,14.84512998,69,9,3,3,1,4
47.2391667,39.8288307,14.80876233,47,7,2,9,1,3
59.915093,30.514135,16.07727366,67.1,14,2,2,1,3
61.7781235,34.3731543,14.62644077,41,3.7,2,4,1,4
55.986238,92.9489747,14.75160392,42,9,1,6,1,1
54.9401453,82.9491548,15.4447511,73.4,13,3,8,1,3
43.426531,39.9227196,16.16019683,54,12,2,7,2,2
47.4111519,40.1173326,13.52782849,74,11,1,1,1,3
59.8585658,30.340459,16.25785759,88,36.8,3,1,1,1
59.8726925,30.3752708,15.90737462,58.3,6.5,3,2,1,1
55.1489594,59.6720651,13.66468767,30.6,6,1,7,1,3
45.0582337,38.9696199,16.06680236,98,18,3,12,1,3
51.8200287,107.6484461,14.80132735,33,6,1,2,1,1
56.8385216,60.6054911,17.21670794,298.4,20.9,5,17,1,6
56.8001435,60.5205911,15.49819893,73,12.6,3,1,2,2
54.9476889,82.9703743,15.18922614,86.8,12.9,3,2,2,1
54.7694141,32.0979607,14.71159858,40,10,1,6,1,3
55.604809,37.985127,15.70258021,63.7,9.9,2,10,1,1
55.8108686,38.6442471,14.4986074,44.1,6,2,4,1,3
44.2522288,38.8301801,14.99416555,48,8.3,2,3,1,3
56.2303005,43.830674,15.4447511,61,8.2,3,10,1,3
54.9786837,82.9043035,14.82164199,35.5,11.9,1,13,2,1
56.0093879,92.8524806,15.03190588,55.5,11,2,7,2,6
55.844478,48.4943636,14.63087537,45,11,1,1,1,3
53.4372152,58.984772,14.35783485,42,6,2,3,1,3
55.607838,37.518112,16.16688582,58.1,7,3,2,1,1
51.6679558,39.1780188,15.56205262,77.34,10.05,3,7,2,1
55.7574061,49.1556714,15.20927693,32,9,1,20,2,3
55.7504852,49.1912989,15.50172431,56,8.4,2,3,1,3
57.7476562,40.9976635,15.18922614,42,12,2,2,1,3
55.0342425,82.930928,15.53827716,46.29,14.36,1,2,2,6
57.5860527,39.9108201,15.31958795,53.7,11.2,2,10,1,3
45.0674498,39.0357044,14.84512998,36,10,1,6,1,4
52.8457395,91.4166997,13.32121424,30,6,1,1,1,1
56.0119738,92.9629756,14.73180129,40,5.7,2,5,1,3
56.0559521,92.7154942,14.771022,50,11,2,4,2,3
59.859565,30.322022,16.37273787,54.1,7.6,2,9,1,3
45.0613209,39.0300836,14.84512998,65.2,7.4,3,8,1,1
47.3007527,39.7203844,14.91412285,64,9,3,9,1,1
45.0720902,38.9738967,15.40474576,66,14,2,3,1,2
56.8610038,60.6600037,15.05966515,55,6,3,4,1,3
55.7546351,37.5241197,16.93346046,82,28,3,4,1,2
60.0277227,30.2177158,16.30041721,100,20,3,13,1,2
55.0764777,82.9606104,15.53648985,81,15,3,5,1,3
55.7521894,52.4553469,15.36307307,90,9,4,9,1,1
50.5976472,36.5856652,15.20927693,64,13,2,1,1,3
55.0387242,82.9926112,14.94659004,46,6,2,4,1,1
54.9950373,82.8883044,15.2971151,41,5,2,11,1,2
57.135027,65.563237,16.11308311,89,17,2,22,1,2
54.8117498,81.9906453,14.15198279,66.4,10,3,1,1,1
55.0393825,82.9156437,16.78592502,151.2,36.6,4,3,1,3
60.035958,30.222569,16.03471404,54.7,17.6,2,1,1,6
54.9702636,82.8697674,14.86282955,43.9,5.2,2,1,1,1
53.348053,83.779875,14.75160392,38.5,8.2,1,5,2,3
56.2617031,90.4827637,14.45736444,41,6,2,4,1,3
56.2909292,44.0453911,15.31958795,58.1,6,3,5,1,3
43.4179073,39.9716839,15.1372664,32,12,1,3,1,2
50.885273,40.5703156,15.06627152,77.3,12,3,11,2,1
56.1060204,47.3255488,15.2856864,70,13,2,7,1,6
55.9287124,37.9930629,15.52025865,63,7.1,3,7,1,1
55.1920459,61.3052124,13.95440256,38,6,2,5,1,3
54.7203808,55.9623148,15.4348988,41.1,13.1,1,5,1,3
50.5951689,36.5811352,16.06680236,128,35,3,2,1,3
56.212203,36.8816425,15.17391972,59,6,3,2,1,3
53.4340988,58.975949,14.12299526,32,5,1,3,1,1
47.248431,39.7013129,14.84512998,47,5.3,2,3,1,3
55.002517,83.0246992,15.31958795,77.7,9,4,1,1,1
55.031497,83.0202037,15.19679238,51.9,9,2,4,1,1
55.7259699,52.3629226,15.05388479,54,8.5,2,6,1,1
55.7950439,49.1794238,15.58366016,35,10,1,1,1,3
56.8799401,53.2109592,15.42494847,88,13,3,16,1,2
64.5394289,40.5169606,15.0390995,43,7.3,2,1,2,3
54.7213807,20.379138,15.33502376,80,13,3,6,2,3
56.2333967,43.9695394,15.18922614,36.8,8.1,1,10,1,4
53.34792,50.21334,14.5574479,78.2,8.8,3,1,1,5
56.2851284,44.040965,15.89370132,90.1,14,3,4,1,1
45.025285,38.90679,15.55597673,68.1,15.6,2,11,1,4
44.9003027,37.3414076,15.20180492,39,9,1,4,1,3
56.1458531,101.6345519,14.771022,44,6,2,2,1,1
51.5086282,45.9310951,14.37512635,37.5,8,1,8,1,3
54.975949,83.0797333,14.82711147,45,6,2,1,1,3
51.824356,55.123267,14.20755265,30.5,9.4,1,6,1,1
54.997511,82.8929024,14.86282955,47,6.2,2,2,1,3
57.1140575,65.4921232,14.64841968,24.1,6,1,16,2,2
55.6965401,37.3261723,16.3412392,84.7,10.2,3,12,1,1
56.2621257,44.0162232,15.85673089,78.5,13,2,2,1,4
57.1396576,65.593852,15.97883358,80,12,3,4,1,6
45.0855531,39.0446268,14.7900702,68,15,2,14,2,3
56.056282,92.91116,14.97866137,34,9,1,6,1,2
55.1017231,82.9647043,14.75941646,29,6,1,3,1,1
59.970623,30.413802,16.07727366,53,14,2,15,1,2
57.156426,65.571195,13.71015004,12.8,3,1,5,1,3
57.1016993,65.6129338,15.00943303,45,13.8,1,10,1,1
56.2349643,43.8538118,14.80876233,31,5.7,1,4,1,3
43.5854551,39.7231548,14.93718812,30.7,8,1,1,2,2
54.7513465,83.064107,14.88022129,53.1,8.9,2,4,1,1
55.636697,37.750712,16.30041721,58,10,2,7,1,1
55.0352433,82.9814768,15.38412648,49.6,14.1,2,2,1,3
45.1116946,39.0102905,14.50865774,36,15,1,2,1,3
55.0520221,82.9432392,15.62379933,87,12,3,13,2,1
55.8515,37.363089,16.32916662,54.5,10,2,4,1,1
55.7034637,37.9645476,15.92572376,57,16,2,9,1,2
55.9629306,37.6672814,15.52930849,42,10,1,5,1,2
57.1529744,65.5344099,15.64005985,61.2,18.6,2,7,2,2
47.2224566,39.718803,14.88022129,42,13.6,1,8,2,2
54.734944,55.9578468,15.27333457,68.2,10.2,3,6,2,2
